# JIS X 0212-1990 Database for Adobe-Japan1-6
# Based on UniJIS-UTF{8,16,32}-H CMap Files
# by Ken Lunde (lunde@adobe.com)
# Version June 5, 2004
#
# Because Adobe-Japan1-6 obsoletes Adobe-Japan2-0, the correspondence
# between the two character collections is provided.
#
# Adobe-Japan1-6 CIDs in parentheses are those that are considered the
# prototypical glyphs from the JIS X 0212-1990 standard. In the case
# of kanji, they are made accessible through the OpenType 'hojo' GSUB
# feature.
#
KuTen	2022JP	EUCJP	Unicode	Adobe-Japan1-6	Adobe-Japan2-0
5009	0x5229	0x8FD2A9	U+7B55	18288	3471
5010	0x522A	0x8FD2AA	U+7B60	14941	3472
5011	0x522B	0x8FD2AB	U+7B64	18290	3473
5012	0x522C	0x8FD2AC	U+7B66	18291	3474
5013	0x522D	0x8FD2AD	U+7B69	14942	3475
5014	0x522E	0x8FD2AE	U+7B6A	22153	3476
5015	0x522F	0x8FD2AF	U+7B6D	14943	3477
5016	0x5230	0x8FD2B0	U+7B6F	17030	3478
5017	0x5231	0x8FD2B1	U+7B72	14944	3479
5018	0x5232	0x8FD2B2	U+7B73	18292	3480
5019	0x5233	0x8FD2B3	U+7B77	19635	3481
5020	0x5234	0x8FD2B4	U+7B84	22154	3482
5021	0x5235	0x8FD2B5	U+7B89	22155	3483
5022	0x5236	0x8FD2B6	U+7B8E	22156	3484
5023	0x5237	0x8FD2B7	U+7B90	18295	3485
5024	0x5238	0x8FD2B8	U+7B91	14945	3486
5025	0x5239	0x8FD2B9	U+7B96	22157	3487
5026	0x523A	0x8FD2BA	U+7B9B	18296	3488
5027	0x523B	0x8FD2BB	U+7B9E	8589	3489
5028	0x523C	0x8FD2BC	U+7BA0	19636	3490
5029	0x523D	0x8FD2BD	U+7BA5	22158	3491
5030	0x523E	0x8FD2BE	U+7BAC	19637	3492
5031	0x523F	0x8FD2BF	U+7BAF	14946	3493
5032	0x5240	0x8FD2C0	U+7BB0	19638	3494
5033	0x5241	0x8FD2C1	U+7BB2	22159	3495
5034	0x5242	0x8FD2C2	U+7BB5	18298	3496
5035	0x5243	0x8FD2C3	U+7BB6	22160	3497
5036	0x5244	0x8FD2C4	U+7BBA	22161	3498
5037	0x5245	0x8FD2C5	U+7BBB	22162	3499
5038	0x5246	0x8FD2C6	U+7BBC	18299	3500
5039	0x5247	0x8FD2C7	U+7BBD	22163	3501
5040	0x5248	0x8FD2C8	U+7BC2	22164	3502
5041	0x5249	0x8FD2C9	U+7BC5	18300	3503
5042	0x524A	0x8FD2CA	U+7BC8	22165	3504
5043	0x524B	0x8FD2CB	U+7BCA	18301	3505
5044	0x524C	0x8FD2CC	U+7BD4	18304	3506
5045	0x524D	0x8FD2CD	U+7BD6	18305	3507
5046	0x524E	0x8FD2CE	U+7BD7	14947	3508
5047	0x524F	0x8FD2CF	U+7BD9	14948	3509
5048	0x5250	0x8FD2D0	U+7BDA	18306	3510
5049	0x5251	0x8FD2D1	U+7BDB	22166	3511
5050	0x5252	0x8FD2D2	U+7BE8	19639	3512
5051	0x5253	0x8FD2D3	U+7BEA	18307	3513
5052	0x5254	0x8FD2D4	U+7BF2	19640	3514
5053	0x5255	0x8FD2D5	U+7BF4	22167	3515
5054	0x5256	0x8FD2D6	U+7BF5	22168	3516
5055	0x5257	0x8FD2D7	U+7BF8	19641	3517
5056	0x5258	0x8FD2D8	U+7BF9	22169	3518
5057	0x5259	0x8FD2D9	U+7BFA	22170	3519
5058	0x525A	0x8FD2DA	U+7BFC	19642	3520
5059	0x525B	0x8FD2DB	U+7BFE	19643	3521
5060	0x525C	0x8FD2DC	U+7C01	17031	3522
5061	0x525D	0x8FD2DD	U+7C02	22171	3523
5062	0x525E	0x8FD2DE	U+7C03	18309	3524
5063	0x525F	0x8FD2DF	U+7C04	22172	3525
5064	0x5260	0x8FD2E0	U+7C06	22173	3526
5065	0x5261	0x8FD2E1	U+7C09	19644	3527
5066	0x5262	0x8FD2E2	U+7C0B	14949	3528
5067	0x5263	0x8FD2E3	U+7C0C	22174	3529
5068	0x5264	0x8FD2E4	U+7C0E	18310	3530
5069	0x5265	0x8FD2E5	U+7C0F	14950	3531
5070	0x5266	0x8FD2E6	U+7C19	22175	3532
5071	0x5267	0x8FD2E7	U+7C1B	22176	3533
5072	0x5268	0x8FD2E8	U+7C20	14951	3534
5073	0x5269	0x8FD2E9	U+7C25	22177	3535
5074	0x526A	0x8FD2EA	U+7C26	14952	3536
5075	0x526B	0x8FD2EB	U+7C28	19645	3537
5076	0x526C	0x8FD2EC	U+7C2C	22178	3538
5077	0x526D	0x8FD2ED	U+7C31	14953	3539
5078	0x526E	0x8FD2EE	U+7C33	17032	3540
5079	0x526F	0x8FD2EF	U+7C34	22179	3541
5080	0x5270	0x8FD2F0	U+7C36	14954	3542
5081	0x5271	0x8FD2F1	U+7C39	22180	3543
5082	0x5272	0x8FD2F2	U+7C3A	22181	3544
5083	0x5273	0x8FD2F3	U+7C46	22182	3545
5084	0x5274	0x8FD2F4	U+7C4A	18312	3546
5085	0x5275	0x8FD2F5	U+7C55	22183	3547
5086	0x5276	0x8FD2F6	U+7C51	14955	3548
5087	0x5277	0x8FD2F7	U+7C52	19648	3549
5088	0x5278	0x8FD2F8	U+7C53	19649	3550
5089	0x5279	0x8FD2F9	U+7C59	14956	3551
5090	0x527A	0x8FD2FA	U+7C5A	22184	3552
5091	0x527B	0x8FD2FB	U+7C5B	19650	3553
5092	0x527C	0x8FD2FC	U+7C5C	19651	3554
5093	0x527D	0x8FD2FD	U+7C5D	19652	3555
5094	0x527E	0x8FD2FE	U+7C5E	18314	3556
5101	0x5321	0x8FD3A1	U+7C61	18315	3557
5102	0x5322	0x8FD3A2	U+7C63	22185	3558
5103	0x5323	0x8FD3A3	U+7C67	14957	3559
5104	0x5324	0x8FD3A4	U+7C69	18316 (22186)	3560
5105	0x5325	0x8FD3A5	U+7C6D	17034	3561
5106	0x5326	0x8FD3A6	U+7C6E	14958	3562
5107	0x5327	0x8FD3A7	U+7C70	14959	3563
5108	0x5328	0x8FD3A8	U+7C72	19653	3564
5109	0x5329	0x8FD3A9	U+7C79	17035	3565
5110	0x532A	0x8FD3AA	U+7C7C	22187	3566
5111	0x532B	0x8FD3AB	U+7C7D	19654	3567
5112	0x532C	0x8FD3AC	U+7C86	22188	3568
5113	0x532D	0x8FD3AD	U+7C87	19655	3569
5114	0x532E	0x8FD3AE	U+7C8F	17036	3570
5115	0x532F	0x8FD3AF	U+7C94	17037	3571
5116	0x5330	0x8FD3B0	U+7C9E	19656	3572
5117	0x5331	0x8FD3B1	U+7CA0	17038	3573
5118	0x5332	0x8FD3B2	U+7CA6	18321	3574
5119	0x5333	0x8FD3B3	U+7CB0	22189	3575
5120	0x5334	0x8FD3B4	U+7CB6	18323	3576
5121	0x5335	0x8FD3B5	U+7CB7	18324	3577
5122	0x5336	0x8FD3B6	U+7CBA	19657	3578
5123	0x5337	0x8FD3B7	U+7CBB	22190	3579
5124	0x5338	0x8FD3B8	U+7CBC	14960	3580
5125	0x5339	0x8FD3B9	U+7CBF	14961	3581
5126	0x533A	0x8FD3BA	U+7CC4	18326	3582
5127	0x533B	0x8FD3BB	U+7CC7	19658	3583
5128	0x533C	0x8FD3BC	U+7CC8	14962	3584
5129	0x533D	0x8FD3BD	U+7CC9	14963	3585
5130	0x533E	0x8FD3BE	U+7CCD	18328	3586
5131	0x533F	0x8FD3BF	U+7CCF	22191	3587
5132	0x5340	0x8FD3C0	U+7CD3	19659	3588
5133	0x5341	0x8FD3C1	U+7CD4	22192	3589
5134	0x5342	0x8FD3C2	U+7CD5	17039	3590
5135	0x5343	0x8FD3C3	U+7CD7	14964	3591
5136	0x5344	0x8FD3C4	U+7CD9	14965	3592
5137	0x5345	0x8FD3C5	U+7CDA	19660	3593
5138	0x5346	0x8FD3C6	U+7CDD	14966	3594
5139	0x5347	0x8FD3C7	U+7CE6	18331	3595
5140	0x5348	0x8FD3C8	U+7CE9	22193	3596
5141	0x5349	0x8FD3C9	U+7CEB	14967	3597
5142	0x534A	0x8FD3CA	U+7CF5	18333	3598
5143	0x534B	0x8FD3CB	U+7D03	18334	3599
5144	0x534C	0x8FD3CC	U+7D07	14968	3600
5145	0x534D	0x8FD3CD	U+7D08	14969	3601
5146	0x534E	0x8FD3CE	U+7D09	14970	3602
5147	0x534F	0x8FD3CF	U+7D0F	22194	3603
5148	0x5350	0x8FD3D0	U+7D11	22195	3604
5149	0x5351	0x8FD3D1	U+7D12	18336	3605
5150	0x5352	0x8FD3D2	U+7D13	14971	3606
5151	0x5353	0x8FD3D3	U+7D16	22196	3607
5152	0x5354	0x8FD3D4	U+7D1D	14972	3608
5153	0x5355	0x8FD3D5	U+7D1E	18337	3609
5154	0x5356	0x8FD3D6	U+7D23	14973	3610
5155	0x5357	0x8FD3D7	U+7D26	22197	3611
5156	0x5358	0x8FD3D8	U+7D2A	22198	3612
5157	0x5359	0x8FD3D9	U+7D2D	22199	3613
5158	0x535A	0x8FD3DA	U+7D31	17040	3614
5159	0x535B	0x8FD3DB	U+7D3C	19661	3615
5160	0x535C	0x8FD3DC	U+7D3D	18340	3616
5161	0x535D	0x8FD3DD	U+7D3E	18341	3617
5162	0x535E	0x8FD3DE	U+7D40	18342	3618
5163	0x535F	0x8FD3DF	U+7D41	14974	3619
5164	0x5360	0x8FD3E0	U+7D47	18343	3620
5165	0x5361	0x8FD3E1	U+7D48	8591	3621
5166	0x5362	0x8FD3E2	U+7D4D	19662	3622
5167	0x5363	0x8FD3E3	U+7D51	22200	3623
5168	0x5364	0x8FD3E4	U+7D53	14975	3624
5169	0x5365	0x8FD3E5	U+7D57	22201	3625
5170	0x5366	0x8FD3E6	U+7D59	14976	3626
5171	0x5367	0x8FD3E7	U+7D5A	18347	3627
5172	0x5368	0x8FD3E8	U+7D5C	17041 (8592)	3628
5173	0x5369	0x8FD3E9	U+7D5D	14977	3629
5174	0x536A	0x8FD3EA	U+7D65	22202	3630
5175	0x536B	0x8FD3EB	U+7D67	22203	3631
5176	0x536C	0x8FD3EC	U+7D6A	18348	3632
5177	0x536D	0x8FD3ED	U+7D70	18349	3633
5178	0x536E	0x8FD3EE	U+7D78	22204	3634
5179	0x536F	0x8FD3EF	U+7D7A	14978	3635
5180	0x5370	0x8FD3F0	U+7D7B	22205	3636
5181	0x5371	0x8FD3F1	U+7D7F	18351	3637
5182	0x5372	0x8FD3F2	U+7D81	22206	3638
5183	0x5373	0x8FD3F3	U+7D82	19663	3639
5184	0x5374	0x8FD3F4	U+7D83	17042	3640
5185	0x5375	0x8FD3F5	U+7D85	19664	3641
5186	0x5376	0x8FD3F6	U+7D86	14979	3642
5187	0x5377	0x8FD3F7	U+7D88	18353	3643
5188	0x5378	0x8FD3F8	U+7D8B	14980	3644
5189	0x5379	0x8FD3F9	U+7D8C	14981	3645
5190	0x537A	0x8FD3FA	U+7D8D	19665	3646
5191	0x537B	0x8FD3FB	U+7D91	19666	3647
5192	0x537C	0x8FD3FC	U+7D96	22207	3648
5193	0x537D	0x8FD3FD	U+7D97	18354	3649
5194	0x537E	0x8FD3FE	U+7D9D	18356	3650
5201	0x5421	0x8FD4A1	U+7D9E	19667	3651
5202	0x5422	0x8FD4A2	U+7DA6	17043	3652
5203	0x5423	0x8FD4A3	U+7DA7	18357	3653
5204	0x5424	0x8FD4A4	U+7DAA	18358	3654
5205	0x5425	0x8FD4A5	U+7DB3	19668	3655
5206	0x5426	0x8FD4A6	U+7DB6	18359	3656
5207	0x5427	0x8FD4A7	U+7DB7	8593	3657
5208	0x5428	0x8FD4A8	U+7DB9	19669	3658
5209	0x5429	0x8FD4A9	U+7DC2	17044	3659
5210	0x542A	0x8FD4AA	U+7DC3	22208	3660
5211	0x542B	0x8FD4AB	U+7DC4	22209	3661
5212	0x542C	0x8FD4AC	U+7DC5	22210	3662
5213	0x542D	0x8FD4AD	U+7DC6	22211	3663
5214	0x542E	0x8FD4AE	U+7DCC	14982	3664
5215	0x542F	0x8FD4AF	U+7DCD	22212	3665
5216	0x5430	0x8FD4B0	U+7DCE	22213	3666
5217	0x5431	0x8FD4B1	U+7DD7	18361	3667
5218	0x5432	0x8FD4B2	U+7DD9	18362	3668
5219	0x5433	0x8FD4B3	U+7E00	22214	3669
5220	0x5434	0x8FD4B4	U+7DE2	22215	3670
5221	0x5435	0x8FD4B5	U+7DE5	19671	3671
5222	0x5436	0x8FD4B6	U+7DE6	18363	3672
5223	0x5437	0x8FD4B7	U+7DEA	22216	3673
5224	0x5438	0x8FD4B8	U+7DEB	14983	3674
5225	0x5439	0x8FD4B9	U+7DED	22217	3675
5226	0x543A	0x8FD4BA	U+7DF1	14984	3676
5227	0x543B	0x8FD4BB	U+7DF5	19672	3677
5228	0x543C	0x8FD4BC	U+7DF6	19673	3678
5229	0x543D	0x8FD4BD	U+7DF9	14985	3679
5230	0x543E	0x8FD4BE	U+7DFA	22218	3680
5231	0x543F	0x8FD4BF	U+7E08	14986	3681
5232	0x5440	0x8FD4C0	U+7E10	18367	3682
5233	0x5441	0x8FD4C1	U+7E11	14987	3683
5234	0x5442	0x8FD4C2	U+7E15	14988	3684
5235	0x5443	0x8FD4C3	U+7E17	18368	3685
5236	0x5444	0x8FD4C4	U+7E1C	22219	3686
5237	0x5445	0x8FD4C5	U+7E1D	18369	3687
5238	0x5446	0x8FD4C6	U+7E20	14989	3688
5239	0x5447	0x8FD4C7	U+7E27	18370	3689
5240	0x5448	0x8FD4C8	U+7E28	17045	3690
5241	0x5449	0x8FD4C9	U+7E2C	18371	3691
5242	0x544A	0x8FD4CA	U+7E2D	22220	3692
5243	0x544B	0x8FD4CB	U+7E2F	19674	3693
5244	0x544C	0x8FD4CC	U+7E33	22221	3694
5245	0x544D	0x8FD4CD	U+7E36	19675	3695
5246	0x544E	0x8FD4CE	U+7E3F	22222	3696
5247	0x544F	0x8FD4CF	U+7E44	19676	3697
5248	0x5450	0x8FD4D0	U+7E45	18372	3698
5249	0x5451	0x8FD4D1	U+7E47	14990	3699
5250	0x5452	0x8FD4D2	U+7E4E	22223	3700
5251	0x5453	0x8FD4D3	U+7E50	22224	3701
5252	0x5454	0x8FD4D4	U+7E52	8596	3702
5253	0x5455	0x8FD4D5	U+7E58	22225	3703
5254	0x5456	0x8FD4D6	U+7E5F	22226	3704
5255	0x5457	0x8FD4D7	U+7E61	7697	3705
5256	0x5458	0x8FD4D8	U+7E62	14991	3706
5257	0x5459	0x8FD4D9	U+7E65	22227	3707
5258	0x545A	0x8FD4DA	U+7E6B	7671	3708
5259	0x545B	0x8FD4DB	U+7E6E	14992	3709
5260	0x545C	0x8FD4DC	U+7E6F	19677	3710
5261	0x545D	0x8FD4DD	U+7E73	14993	3711
5262	0x545E	0x8FD4DE	U+7E78	19678	3712
5263	0x545F	0x8FD4DF	U+7E7E	18374	3713
5264	0x5460	0x8FD4E0	U+7E81	19679	3714
5265	0x5461	0x8FD4E1	U+7E86	18375	3715
5266	0x5462	0x8FD4E2	U+7E87	18376	3716
5267	0x5463	0x8FD4E3	U+7E8A	8359	3717
5268	0x5464	0x8FD4E4	U+7E8D	14994	3718
5269	0x5465	0x8FD4E5	U+7E91	14995	3719
5270	0x5466	0x8FD4E6	U+7E95	22228	3720
5271	0x5467	0x8FD4E7	U+7E98	14996	3721
5272	0x5468	0x8FD4E8	U+7E9A	18378	3722
5273	0x5469	0x8FD4E9	U+7E9D	22229	3723
5274	0x546A	0x8FD4EA	U+7E9E	22230	3724
5275	0x546B	0x8FD4EB	U+7F3C	18380	3725
5276	0x546C	0x8FD4EC	U+7F3B	18381	3726
5277	0x546D	0x8FD4ED	U+7F3D	19680	3727
5278	0x546E	0x8FD4EE	U+7F3E	18382	3728
5279	0x546F	0x8FD4EF	U+7F3F	22231	3729
5280	0x5470	0x8FD4F0	U+7F43	18383	3730
5281	0x5471	0x8FD4F1	U+7F44	14997	3731
5282	0x5472	0x8FD4F2	U+7F47	8597	3732
5283	0x5473	0x8FD4F3	U+7F4F	14998	3733
5284	0x5474	0x8FD4F4	U+7F52	14999	3734
5285	0x5475	0x8FD4F5	U+7F53	15000	3735
5286	0x5476	0x8FD4F6	U+7F5B	19681	3736
5287	0x5477	0x8FD4F7	U+7F5C	22232	3737
5288	0x5478	0x8FD4F8	U+7F5D	19682	3738
5289	0x5479	0x8FD4F9	U+7F61	15001	3739
5290	0x547A	0x8FD4FA	U+7F63	18387	3740
5291	0x547B	0x8FD4FB	U+7F64	18388	3741
5292	0x547C	0x8FD4FC	U+7F65	19683	3742
5293	0x547D	0x8FD4FD	U+7F66	22233	3743
5294	0x547E	0x8FD4FE	U+7F6D	18389	3744
5301	0x5521	0x8FD5A1	U+7F71	19684	3745
5302	0x5522	0x8FD5A2	U+7F7D	18390	3746
5303	0x5523	0x8FD5A3	U+7F7E	18391	3747
5304	0x5524	0x8FD5A4	U+7F7F	19685	3748
5305	0x5525	0x8FD5A5	U+7F80	22234	3749
5306	0x5526	0x8FD5A6	U+7F8B	19687	3750
5307	0x5527	0x8FD5A7	U+7F8D	22235	3751
5308	0x5528	0x8FD5A8	U+7F8F	22236	3752
5309	0x5529	0x8FD5A9	U+7F90	18392	3753
5310	0x552A	0x8FD5AA	U+7F91	15002	3754
5311	0x552B	0x8FD5AB	U+7F96	18395	3755
5312	0x552C	0x8FD5AC	U+7F97	17046	3756
5313	0x552D	0x8FD5AD	U+7F9C	18396	3757
5314	0x552E	0x8FD5AE	U+7FA1	8598	3758
5315	0x552F	0x8FD5AF	U+7FA2	19688	3759
5316	0x5530	0x8FD5B0	U+7FA6	22237	3760
5317	0x5531	0x8FD5B1	U+7FAA	22238	3761
5318	0x5532	0x8FD5B2	U+7FAD	18397	3762
5319	0x5533	0x8FD5B3	U+7FB4	22239	3763
5320	0x5534	0x8FD5B4	U+7FBC	22240	3764
5321	0x5535	0x8FD5B5	U+7FBF	15003	3765
5322	0x5536	0x8FD5B6	U+7FC0	22241	3766
5323	0x5537	0x8FD5B7	U+7FC3	18399	3767
5324	0x5538	0x8FD5B8	U+7FC8	22242	3768
5325	0x5539	0x8FD5B9	U+7FCE	15004	3769
5326	0x553A	0x8FD5BA	U+7FCF	18400	3770
5327	0x553B	0x8FD5BB	U+7FDB	17047	3771
5328	0x553C	0x8FD5BC	U+7FDF	15005	3772
5329	0x553D	0x8FD5BD	U+7FE3	18401	3773
5330	0x553E	0x8FD5BE	U+7FE5	15006	3774
5331	0x553F	0x8FD5BF	U+7FE8	22243	3775
5332	0x5540	0x8FD5C0	U+7FEC	15007	3776
5333	0x5541	0x8FD5C1	U+7FEE	15008	3777
5334	0x5542	0x8FD5C2	U+7FEF	15009	3778
5335	0x5543	0x8FD5C3	U+7FF2	18402	3779
5336	0x5544	0x8FD5C4	U+7FFA	15010	3780
5337	0x5545	0x8FD5C5	U+7FFD	19689	3781
5338	0x5546	0x8FD5C6	U+7FFE	19690	3782
5339	0x5547	0x8FD5C7	U+7FFF	19691	3783
5340	0x5548	0x8FD5C8	U+8007	19692	3784
5341	0x5549	0x8FD5C9	U+8008	18404	3785
5342	0x554A	0x8FD5CA	U+800A	18403	3786
5343	0x554B	0x8FD5CB	U+800D	19693	3787
5344	0x554C	0x8FD5CC	U+800E	15011	3788
5345	0x554D	0x8FD5CD	U+800F	22244	3789
5346	0x554E	0x8FD5CE	U+8011	15012	3790
5347	0x554F	0x8FD5CF	U+8013	22245	3791
5348	0x5550	0x8FD5D0	U+8014	15013	3792
5349	0x5551	0x8FD5D1	U+8016	18405	3793
5350	0x5552	0x8FD5D2	U+801D	22246	3794
5351	0x5553	0x8FD5D3	U+801E	19694	3795
5352	0x5554	0x8FD5D4	U+801F	22247	3796
5353	0x5555	0x8FD5D5	U+8020	22248	3797
5354	0x5556	0x8FD5D6	U+8024	15014	3798
5355	0x5557	0x8FD5D7	U+8026	15015	3799
5356	0x5558	0x8FD5D8	U+802C	18406	3800
5357	0x5559	0x8FD5D9	U+802E	22249	3801
5358	0x555A	0x8FD5DA	U+8030	18407	3802
5359	0x555B	0x8FD5DB	U+8034	22250	3803
5360	0x555C	0x8FD5DC	U+8035	17048	3804
5361	0x555D	0x8FD5DD	U+8037	17049	3805
5362	0x555E	0x8FD5DE	U+8039	19695	3806
5363	0x555F	0x8FD5DF	U+803A	15016	3807
5364	0x5560	0x8FD5E0	U+803C	15017	3808
5365	0x5561	0x8FD5E1	U+803E	22251	3809
5366	0x5562	0x8FD5E2	U+8040	22252	3810
5367	0x5563	0x8FD5E3	U+8044	22253	3811
5368	0x5564	0x8FD5E4	U+8060	15018	3812
5369	0x5565	0x8FD5E5	U+8064	22254	3813
5370	0x5566	0x8FD5E6	U+8066	18409	3814
5371	0x5567	0x8FD5E7	U+806D	22255	3815
5372	0x5568	0x8FD5E8	U+8071	15019	3816
5373	0x5569	0x8FD5E9	U+8075	15020	3817
5374	0x556A	0x8FD5EA	U+8081	22256	3818
5375	0x556B	0x8FD5EB	U+8088	19696	3819
5376	0x556C	0x8FD5EC	U+808E	19697	3820
5377	0x556D	0x8FD5ED	U+809C	18412	3821
5378	0x556E	0x8FD5EE	U+809E	15021	3822
5379	0x556F	0x8FD5EF	U+80A6	15022	3823
5380	0x5570	0x8FD5F0	U+80A7	18414	3824
5381	0x5571	0x8FD5F1	U+80AB	15023	3825
5382	0x5572	0x8FD5F2	U+80B8	18415	3826
5383	0x5573	0x8FD5F3	U+80B9	22257	3827
5384	0x5574	0x8FD5F4	U+80C8	22258	3828
5385	0x5575	0x8FD5F5	U+80CD	22259	3829
5386	0x5576	0x8FD5F6	U+80CF	19698	3830
5387	0x5577	0x8FD5F7	U+80D2	22260	3831
5388	0x5578	0x8FD5F8	U+80D4	19699	3832
5389	0x5579	0x8FD5F9	U+80D5	18418	3833
5390	0x557A	0x8FD5FA	U+80D7	15024	3834
5391	0x557B	0x8FD5FB	U+80D8	15025	3835
5392	0x557C	0x8FD5FC	U+80E0	17051	3836
5393	0x557D	0x8FD5FD	U+80ED	19700	3837
5394	0x557E	0x8FD5FE	U+80EE	22261	3838
5401	0x5621	0x8FD6A1	U+80F0	19701	3839
5402	0x5622	0x8FD6A2	U+80F2	22262	3840
5403	0x5623	0x8FD6A3	U+80F3	17052	3841
5404	0x5624	0x8FD6A4	U+80F6	22263	3842
5405	0x5625	0x8FD6A5	U+80F9	22264	3843
5406	0x5626	0x8FD6A6	U+80FA	19703	3844
5407	0x5627	0x8FD6A7	U+80FE	19704	3845
5408	0x5628	0x8FD6A8	U+8103	19705	3846
5409	0x5629	0x8FD6A9	U+810B	22265	3847
5410	0x562A	0x8FD6AA	U+8116	15026	3848
5411	0x562B	0x8FD6AB	U+8117	19706	3849
5412	0x562C	0x8FD6AC	U+8118	15027	3850
5413	0x562D	0x8FD6AD	U+811C	22266	3851
5414	0x562E	0x8FD6AE	U+811E	18425	3852
5415	0x562F	0x8FD6AF	U+8120	22267	3853
5416	0x5630	0x8FD6B0	U+8124	18427	3854
5417	0x5631	0x8FD6B1	U+8127	18428	3855
5418	0x5632	0x8FD6B2	U+812C	18429	3856
5419	0x5633	0x8FD6B3	U+8130	19707	3857
5420	0x5634	0x8FD6B4	U+8135	18424	3858
5421	0x5635	0x8FD6B5	U+813A	15028	3859
5422	0x5636	0x8FD6B6	U+813C	22268	3860
5423	0x5637	0x8FD6B7	U+8145	22269	3861
5424	0x5638	0x8FD6B8	U+8147	22270	3862
5425	0x5639	0x8FD6B9	U+814A	15029	3863
5426	0x563A	0x8FD6BA	U+814C	15030	3864
5427	0x563B	0x8FD6BB	U+8152	22271	3865
5428	0x563C	0x8FD6BC	U+8157	19708	3866
5429	0x563D	0x8FD6BD	U+8160	17053	3867
5430	0x563E	0x8FD6BE	U+8161	22272	3868
5431	0x563F	0x8FD6BF	U+8167	17054	3869
5432	0x5640	0x8FD6C0	U+8168	17055	3870
5433	0x5641	0x8FD6C1	U+8169	18433	3871
5434	0x5642	0x8FD6C2	U+816D	17056	3872
5435	0x5643	0x8FD6C3	U+816F	19709	3873
5436	0x5644	0x8FD6C4	U+8177	22273	3874
5437	0x5645	0x8FD6C5	U+8181	15031	3875
5438	0x5646	0x8FD6C6	U+8190	19712	3876
5439	0x5647	0x8FD6C7	U+8184	15032	3877
5440	0x5648	0x8FD6C8	U+8185	18436	3878
5441	0x5649	0x8FD6C9	U+8186	22274	3879
5442	0x564A	0x8FD6CA	U+818B	19711	3880
5443	0x564B	0x8FD6CB	U+818E	22275	3881
5444	0x564C	0x8FD6CC	U+8196	22276	3882
5445	0x564D	0x8FD6CD	U+8198	18438	3883
5446	0x564E	0x8FD6CE	U+819B	19713	3884
5447	0x564F	0x8FD6CF	U+819E	19714	3885
5448	0x5650	0x8FD6D0	U+81A2	22277	3886
5449	0x5651	0x8FD6D1	U+81AE	22278	3887
5450	0x5652	0x8FD6D2	U+81B2	18439	3888
5451	0x5653	0x8FD6D3	U+81B4	15033	3889
5452	0x5654	0x8FD6D4	U+81BB	17057	3890
5453	0x5655	0x8FD6D5	U+81CB	19715	3891
5454	0x5656	0x8FD6D6	U+81C3	18441	3892
5455	0x5657	0x8FD6D7	U+81C5	22279	3893
5456	0x5658	0x8FD6D8	U+81CA	17058	3894
5457	0x5659	0x8FD6D9	U+81CE	22280	3895
5458	0x565A	0x8FD6DA	U+81CF	15034	3896
5459	0x565B	0x8FD6DB	U+81D5	19716	3897
5460	0x565C	0x8FD6DC	U+81D7	17059	3898
5461	0x565D	0x8FD6DD	U+81DB	18443	3899
5462	0x565E	0x8FD6DE	U+81DD	19717	3900
5463	0x565F	0x8FD6DF	U+81DE	19718	3901
5464	0x5660	0x8FD6E0	U+81E1	19719	3902
5465	0x5661	0x8FD6E1	U+81E4	18445	3903
5466	0x5662	0x8FD6E2	U+81EB	22281	3904
5467	0x5663	0x8FD6E3	U+81EC	18447	3905
5468	0x5664	0x8FD6E4	U+81F0	22282	3906
5469	0x5665	0x8FD6E5	U+81F1	22283	3907
5470	0x5666	0x8FD6E6	U+81F2	22284	3908
5471	0x5667	0x8FD6E7	U+81F5	22285	3909
5472	0x5668	0x8FD6E8	U+81F6	19721	3910
5473	0x5669	0x8FD6E9	U+81F8	22286	3911
5474	0x566A	0x8FD6EA	U+81F9	15035	3912
5475	0x566B	0x8FD6EB	U+81FD	18448	3913
5476	0x566C	0x8FD6EC	U+81FF	18449	3914
5477	0x566D	0x8FD6ED	U+8200	22287	3915
5478	0x566E	0x8FD6EE	U+8203	15036	3916
5479	0x566F	0x8FD6EF	U+820F	22288	3917
5480	0x5670	0x8FD6F0	U+8213	19724	3918
5481	0x5671	0x8FD6F1	U+8214	19725	3919
5482	0x5672	0x8FD6F2	U+8219	18453	3920
5483	0x5673	0x8FD6F3	U+821A	19726	3921
5484	0x5674	0x8FD6F4	U+821D	22289	3922
5485	0x5675	0x8FD6F5	U+8221	15037	3923
5486	0x5676	0x8FD6F6	U+8222	18454	3924
5487	0x5677	0x8FD6F7	U+8228	22290	3925
5488	0x5678	0x8FD6F8	U+8232	15038	3926
5489	0x5679	0x8FD6F9	U+8234	15039	3927
5490	0x567A	0x8FD6FA	U+823A	19727	3928
5491	0x567B	0x8FD6FB	U+8243	22291	3929
5492	0x567C	0x8FD6FC	U+8244	19728	3930
5493	0x567D	0x8FD6FD	U+8245	18458	3931
5494	0x567E	0x8FD6FE	U+8246	15040	3932
5501	0x5721	0x8FD7A1	U+824B	15041	3933
5502	0x5722	0x8FD7A2	U+824E	22292	3934
5503	0x5723	0x8FD7A3	U+824F	15042	3935
5504	0x5724	0x8FD7A4	U+8251	22293	3936
5505	0x5725	0x8FD7A5	U+8256	22294	3937
5506	0x5726	0x8FD7A6	U+825C	18464	3938
5507	0x5727	0x8FD7A7	U+8260	17061	3939
