# JIS X 0208:1997 Database for Adobe-Japan1-6
# Based on UniJIS2004-UTF{8,16,32}-H CMap Files
# by Ken Lunde (lunde@adobe.com)
# Version January 29, 2007
#
# Adobe-Japan1-6 CIDs in brackets are those that were originally
# encoded in the UniJIS-UCS2-H CMap file, whose use has been
# deprecated for several years.
#
# Adobe-Japan1-6 CIDs in braces are those that represent the
# default glyphs when using the UniJIS-UTF{8,16,32}-H CMap files,
# which are considered JIS90-savvy.
#
KuTen	2022JP	SJIS	EUCJP	Unicode	Adobe-Japan1-6
1-5521	0x5735	0x9C54	0xD7B5	U+5F0B	4768
1-5522	0x5736	0x9C55	0xD7B6	U+5F11	4769
1-5523	0x5737	0x9C56	0xD7B7	U+5F16	4770
1-5524	0x5738	0x9C57	0xD7B8	U+5F29	4771
1-5525	0x5739	0x9C58	0xD7B9	U+5F2D	4772
1-5526	0x573A	0x9C59	0xD7BA	U+5F38	4773
1-5527	0x573B	0x9C5A	0xD7BB	U+5F41	4774
1-5528	0x573C	0x9C5B	0xD7BC	U+5F48	4775
1-5529	0x573D	0x9C5C	0xD7BD	U+5F4C	4776
1-5530	0x573E	0x9C5D	0xD7BE	U+5F4E	4777
1-5531	0x573F	0x9C5E	0xD7BF	U+5F2F	4778
1-5532	0x5740	0x9C5F	0xD7C0	U+5F51	4779
1-5533	0x5741	0x9C60	0xD7C1	U+5F56	4780
1-5534	0x5742	0x9C61	0xD7C2	U+5F57	4781
1-5535	0x5743	0x9C62	0xD7C3	U+5F59	4782
1-5536	0x5744	0x9C63	0xD7C4	U+5F61	4783
1-5537	0x5745	0x9C64	0xD7C5	U+5F6D	4784
1-5538	0x5746	0x9C65	0xD7C6	U+5F73	4785
1-5539	0x5747	0x9C66	0xD7C7	U+5F77	4786
1-5540	0x5748	0x9C67	0xD7C8	U+5F83	4787
1-5541	0x5749	0x9C68	0xD7C9	U+5F82	4788
1-5542	0x574A	0x9C69	0xD7CA	U+5F7F	4789
1-5543	0x574B	0x9C6A	0xD7CB	U+5F8A	4790
1-5544	0x574C	0x9C6B	0xD7CC	U+5F88	4791
1-5545	0x574D	0x9C6C	0xD7CD	U+5F91	4792
1-5546	0x574E	0x9C6D	0xD7CE	U+5F87	4793
1-5547	0x574F	0x9C6E	0xD7CF	U+5F9E	4794
1-5548	0x5750	0x9C6F	0xD7D0	U+5F99	4795
1-5549	0x5751	0x9C70	0xD7D1	U+5F98	13538 {4796}
1-5550	0x5752	0x9C71	0xD7D2	U+5FA0	4797
1-5551	0x5753	0x9C72	0xD7D3	U+5FA8	4798
1-5552	0x5754	0x9C73	0xD7D4	U+5FAD	4799
1-5553	0x5755	0x9C74	0xD7D5	U+5FBC	4800
1-5554	0x5756	0x9C75	0xD7D6	U+5FD6	4801
1-5555	0x5757	0x9C76	0xD7D7	U+5FFB	4802
1-5556	0x5758	0x9C77	0xD7D8	U+5FE4	4803
1-5557	0x5759	0x9C78	0xD7D9	U+5FF8	4804
1-5558	0x575A	0x9C79	0xD7DA	U+5FF1	4805
1-5559	0x575B	0x9C7A	0xD7DB	U+5FDD	4806
1-5560	0x575C	0x9C7B	0xD7DC	U+60B3	4807
1-5561	0x575D	0x9C7C	0xD7DD	U+5FFF	4808
1-5562	0x575E	0x9C7D	0xD7DE	U+6021	4809
1-5563	0x575F	0x9C7E	0xD7DF	U+6060	4810
1-5564	0x5760	0x9C80	0xD7E0	U+6019	4811
1-5565	0x5761	0x9C81	0xD7E1	U+6010	4812
1-5566	0x5762	0x9C82	0xD7E2	U+6029	4813
1-5567	0x5763	0x9C83	0xD7E3	U+600E	4814
1-5568	0x5764	0x9C84	0xD7E4	U+6031	4815
1-5569	0x5765	0x9C85	0xD7E5	U+601B	4816
1-5570	0x5766	0x9C86	0xD7E6	U+6015	4817
1-5571	0x5767	0x9C87	0xD7E7	U+602B	4818
1-5572	0x5768	0x9C88	0xD7E8	U+6026	4819
1-5573	0x5769	0x9C89	0xD7E9	U+600F	4820
1-5574	0x576A	0x9C8A	0xD7EA	U+603A	4821
1-5575	0x576B	0x9C8B	0xD7EB	U+605A	4822
1-5576	0x576C	0x9C8C	0xD7EC	U+6041	4823
1-5577	0x576D	0x9C8D	0xD7ED	U+606A	4824
1-5578	0x576E	0x9C8E	0xD7EE	U+6077	4825
1-5579	0x576F	0x9C8F	0xD7EF	U+605F	4826
1-5580	0x5770	0x9C90	0xD7F0	U+604A	4827
1-5581	0x5771	0x9C91	0xD7F1	U+6046	4828
1-5582	0x5772	0x9C92	0xD7F2	U+604D	4829
1-5583	0x5773	0x9C93	0xD7F3	U+6063	4830
1-5584	0x5774	0x9C94	0xD7F4	U+6043	4831
1-5585	0x5775	0x9C95	0xD7F5	U+6064	4832
1-5586	0x5776	0x9C96	0xD7F6	U+6042	4833
1-5587	0x5777	0x9C97	0xD7F7	U+606C	4834
1-5588	0x5778	0x9C98	0xD7F8	U+606B	4835
1-5589	0x5779	0x9C99	0xD7F9	U+6059	4836
1-5590	0x577A	0x9C9A	0xD7FA	U+6081	4837
1-5591	0x577B	0x9C9B	0xD7FB	U+608D	4838
1-5592	0x577C	0x9C9C	0xD7FC	U+60E7	4839
1-5593	0x577D	0x9C9D	0xD7FD	U+6083	4840
1-5594	0x577E	0x9C9E	0xD7FE	U+609A	4841
1-5601	0x5821	0x9C9F	0xD8A1	U+6084	4842
1-5602	0x5822	0x9CA0	0xD8A2	U+609B	4843
1-5603	0x5823	0x9CA1	0xD8A3	U+6096	4844
1-5604	0x5824	0x9CA2	0xD8A4	U+6097	4845
1-5605	0x5825	0x9CA3	0xD8A5	U+6092	4846
1-5606	0x5826	0x9CA4	0xD8A6	U+60A7	4847
1-5607	0x5827	0x9CA5	0xD8A7	U+608B	4848
1-5608	0x5828	0x9CA6	0xD8A8	U+60E1	4849
1-5609	0x5829	0x9CA7	0xD8A9	U+60B8	4850
1-5610	0x582A	0x9CA8	0xD8AA	U+60E0	4851
1-5611	0x582B	0x9CA9	0xD8AB	U+60D3	4852
1-5612	0x582C	0x9CAA	0xD8AC	U+60B4	4853
1-5613	0x582D	0x9CAB	0xD8AD	U+5FF0	4854
1-5614	0x582E	0x9CAC	0xD8AE	U+60BD	4855
1-5615	0x582F	0x9CAD	0xD8AF	U+60C6	4856
1-5616	0x5830	0x9CAE	0xD8B0	U+60B5	4857
1-5617	0x5831	0x9CAF	0xD8B1	U+60D8	4858
1-5618	0x5832	0x9CB0	0xD8B2	U+614D	4859
1-5619	0x5833	0x9CB1	0xD8B3	U+6115	4860
1-5620	0x5834	0x9CB2	0xD8B4	U+6106	4861
1-5621	0x5835	0x9CB3	0xD8B5	U+60F6	4862
1-5622	0x5836	0x9CB4	0xD8B6	U+60F7	4863
1-5623	0x5837	0x9CB5	0xD8B7	U+6100	4864
1-5624	0x5838	0x9CB6	0xD8B8	U+60F4	4865
1-5625	0x5839	0x9CB7	0xD8B9	U+60FA	4866
1-5626	0x583A	0x9CB8	0xD8BA	U+6103	4867
1-5627	0x583B	0x9CB9	0xD8BB	U+6121	4868
1-5628	0x583C	0x9CBA	0xD8BC	U+60FB	4869
1-5629	0x583D	0x9CBB	0xD8BD	U+60F1	4870
1-5630	0x583E	0x9CBC	0xD8BE	U+610D	4871
1-5631	0x583F	0x9CBD	0xD8BF	U+610E	4872
1-5632	0x5840	0x9CBE	0xD8C0	U+6147	4873
1-5633	0x5841	0x9CBF	0xD8C1	U+613E	4874
1-5634	0x5842	0x9CC0	0xD8C2	U+6128	4875
1-5635	0x5843	0x9CC1	0xD8C3	U+6127	4876
1-5636	0x5844	0x9CC2	0xD8C4	U+614A	4877
1-5637	0x5845	0x9CC3	0xD8C5	U+613F	4878
1-5638	0x5846	0x9CC4	0xD8C6	U+613C	4879
1-5639	0x5847	0x9CC5	0xD8C7	U+612C	4880
1-5640	0x5848	0x9CC6	0xD8C8	U+6134	4881
1-5641	0x5849	0x9CC7	0xD8C9	U+613D	4882
1-5642	0x584A	0x9CC8	0xD8CA	U+6142	4883
1-5643	0x584B	0x9CC9	0xD8CB	U+6144	4884
1-5644	0x584C	0x9CCA	0xD8CC	U+6173	4885
1-5645	0x584D	0x9CCB	0xD8CD	U+6177	4886
1-5646	0x584E	0x9CCC	0xD8CE	U+6158	4887
1-5647	0x584F	0x9CCD	0xD8CF	U+6159	4888
1-5648	0x5850	0x9CCE	0xD8D0	U+615A	4889
1-5649	0x5851	0x9CCF	0xD8D1	U+616B	4890
1-5650	0x5852	0x9CD0	0xD8D2	U+6174	4891
1-5651	0x5853	0x9CD1	0xD8D3	U+616F	4892
1-5652	0x5854	0x9CD2	0xD8D4	U+6165	4893
1-5653	0x5855	0x9CD3	0xD8D5	U+6171	4894
1-5654	0x5856	0x9CD4	0xD8D6	U+615F	4895
1-5655	0x5857	0x9CD5	0xD8D7	U+615D	4896
1-5656	0x5858	0x9CD6	0xD8D8	U+6153	4897
1-5657	0x5859	0x9CD7	0xD8D9	U+6175	4898
1-5658	0x585A	0x9CD8	0xD8DA	U+6199	4899
1-5659	0x585B	0x9CD9	0xD8DB	U+6196	4900
1-5660	0x585C	0x9CDA	0xD8DC	U+6187	4901
1-5661	0x585D	0x9CDB	0xD8DD	U+61AC	4902
1-5662	0x585E	0x9CDC	0xD8DE	U+6194	4903
1-5663	0x585F	0x9CDD	0xD8DF	U+619A	4904
1-5664	0x5860	0x9CDE	0xD8E0	U+618A	4905
1-5665	0x5861	0x9CDF	0xD8E1	U+6191	4906
1-5666	0x5862	0x9CE0	0xD8E2	U+61AB	4907
1-5667	0x5863	0x9CE1	0xD8E3	U+61AE	4908
1-5668	0x5864	0x9CE2	0xD8E4	U+61CC	4909
1-5669	0x5865	0x9CE3	0xD8E5	U+61CA	4910
1-5670	0x5866	0x9CE4	0xD8E6	U+61C9	4911
1-5671	0x5867	0x9CE5	0xD8E7	U+61F7	4912
1-5672	0x5868	0x9CE6	0xD8E8	U+61C8	4913
1-5673	0x5869	0x9CE7	0xD8E9	U+61C3	4914
1-5674	0x586A	0x9CE8	0xD8EA	U+61C6	4915
1-5675	0x586B	0x9CE9	0xD8EB	U+61BA	4916
1-5676	0x586C	0x9CEA	0xD8EC	U+61CB	4917
1-5677	0x586D	0x9CEB	0xD8ED	U+7F79	4918
1-5678	0x586E	0x9CEC	0xD8EE	U+61CD	4919
1-5679	0x586F	0x9CED	0xD8EF	U+61E6	4920
1-5680	0x5870	0x9CEE	0xD8F0	U+61E3	4921
1-5681	0x5871	0x9CEF	0xD8F1	U+61F6	4922
1-5682	0x5872	0x9CF0	0xD8F2	U+61FA	4923
1-5683	0x5873	0x9CF1	0xD8F3	U+61F4	4924
1-5684	0x5874	0x9CF2	0xD8F4	U+61FF	4925
1-5685	0x5875	0x9CF3	0xD8F5	U+61FD	4926
1-5686	0x5876	0x9CF4	0xD8F6	U+61FC	4927
1-5687	0x5877	0x9CF5	0xD8F7	U+61FE	4928
1-5688	0x5878	0x9CF6	0xD8F8	U+6200	4929
1-5689	0x5879	0x9CF7	0xD8F9	U+6208	4930
1-5690	0x587A	0x9CF8	0xD8FA	U+6209	4931
1-5691	0x587B	0x9CF9	0xD8FB	U+620D	4932
1-5692	0x587C	0x9CFA	0xD8FC	U+620C	4933
1-5693	0x587D	0x9CFB	0xD8FD	U+6214	4934
1-5694	0x587E	0x9CFC	0xD8FE	U+621B	4935
1-5701	0x5921	0x9D40	0xD9A1	U+621E	4936
1-5702	0x5922	0x9D41	0xD9A2	U+6221	4937
1-5703	0x5923	0x9D42	0xD9A3	U+622A	4938
1-5704	0x5924	0x9D43	0xD9A4	U+622E	4939
1-5705	0x5925	0x9D44	0xD9A5	U+6230	4940
1-5706	0x5926	0x9D45	0xD9A6	U+6232	4941
1-5707	0x5927	0x9D46	0xD9A7	U+6233	4942
1-5708	0x5928	0x9D47	0xD9A8	U+6241	7991 {4943}
1-5709	0x5929	0x9D48	0xD9A9	U+624E	4944
1-5710	0x592A	0x9D49	0xD9AA	U+625E	4945
1-5711	0x592B	0x9D4A	0xD9AB	U+6263	4946
1-5712	0x592C	0x9D4B	0xD9AC	U+625B	4947
1-5713	0x592D	0x9D4C	0xD9AD	U+6260	4948
1-5714	0x592E	0x9D4D	0xD9AE	U+6268	4949
1-5715	0x592F	0x9D4E	0xD9AF	U+627C	4950
1-5716	0x5930	0x9D4F	0xD9B0	U+6282	4951
1-5717	0x5931	0x9D50	0xD9B1	U+6289	4952
1-5718	0x5932	0x9D51	0xD9B2	U+627E	4953
1-5719	0x5933	0x9D52	0xD9B3	U+6292	4954
1-5720	0x5934	0x9D53	0xD9B4	U+6293	4955
1-5721	0x5935	0x9D54	0xD9B5	U+6296	4956
1-5722	0x5936	0x9D55	0xD9B6	U+62D4	4957
1-5723	0x5937	0x9D56	0xD9B7	U+6283	4958
1-5724	0x5938	0x9D57	0xD9B8	U+6294	4959
1-5725	0x5939	0x9D58	0xD9B9	U+62D7	4960
1-5726	0x593A	0x9D59	0xD9BA	U+62D1	4961
1-5727	0x593B	0x9D5A	0xD9BB	U+62BB	4962
1-5728	0x593C	0x9D5B	0xD9BC	U+62CF	4963
1-5729	0x593D	0x9D5C	0xD9BD	U+62FF	4964
1-5730	0x593E	0x9D5D	0xD9BE	U+62C6	4965
1-5731	0x593F	0x9D5E	0xD9BF	U+64D4	4966
1-5732	0x5940	0x9D5F	0xD9C0	U+62C8	4967
1-5733	0x5941	0x9D60	0xD9C1	U+62DC	4968
1-5734	0x5942	0x9D61	0xD9C2	U+62CC	4969
1-5735	0x5943	0x9D62	0xD9C3	U+62CA	4970
1-5736	0x5944	0x9D63	0xD9C4	U+62C2	4971
1-5737	0x5945	0x9D64	0xD9C5	U+62C7	4972
1-5738	0x5946	0x9D65	0xD9C6	U+629B	4973
1-5739	0x5947	0x9D66	0xD9C7	U+62C9	4974
1-5740	0x5948	0x9D67	0xD9C8	U+630C	4975
1-5741	0x5949	0x9D68	0xD9C9	U+62EE	4976
1-5742	0x594A	0x9D69	0xD9CA	U+62F1	4977
1-5743	0x594B	0x9D6A	0xD9CB	U+6327	4978
1-5744	0x594C	0x9D6B	0xD9CC	U+6302	4979
1-5745	0x594D	0x9D6C	0xD9CD	U+6308	4980
1-5746	0x594E	0x9D6D	0xD9CE	U+62EF	4981
1-5747	0x594F	0x9D6E	0xD9CF	U+62F5	4982
1-5748	0x5950	0x9D6F	0xD9D0	U+6350	4983
1-5749	0x5951	0x9D70	0xD9D1	U+633E	4984
1-5750	0x5952	0x9D71	0xD9D2	U+634D	4985
1-5751	0x5953	0x9D72	0xD9D3	U+641C	4986
1-5752	0x5954	0x9D73	0xD9D4	U+634F	4987
1-5753	0x5955	0x9D74	0xD9D5	U+6396	4988
1-5754	0x5956	0x9D75	0xD9D6	U+638E	4989
1-5755	0x5957	0x9D76	0xD9D7	U+6380	4990
1-5756	0x5958	0x9D77	0xD9D8	U+63AB	4991
1-5757	0x5959	0x9D78	0xD9D9	U+6376	4992
1-5758	0x595A	0x9D79	0xD9DA	U+63A3	4993
1-5759	0x595B	0x9D7A	0xD9DB	U+638F	4994
1-5760	0x595C	0x9D7B	0xD9DC	U+6389	4995
1-5761	0x595D	0x9D7C	0xD9DD	U+639F	4996
1-5762	0x595E	0x9D7D	0xD9DE	U+63B5	4997
1-5763	0x595F	0x9D7E	0xD9DF	U+636B	4998
1-5764	0x5960	0x9D80	0xD9E0	U+6369	4999
1-5765	0x5961	0x9D81	0xD9E1	U+63BE	5000
1-5766	0x5962	0x9D82	0xD9E2	U+63E9	5001
1-5767	0x5963	0x9D83	0xD9E3	U+63C0	5002
1-5768	0x5964	0x9D84	0xD9E4	U+63C6	5003
1-5769	0x5965	0x9D85	0xD9E5	U+63E3	5004
1-5770	0x5966	0x9D86	0xD9E6	U+63C9	5005
1-5771	0x5967	0x9D87	0xD9E7	U+63D2	5006
1-5772	0x5968	0x9D88	0xD9E8	U+63F6	5007
1-5773	0x5969	0x9D89	0xD9E9	U+63C4	5008
1-5774	0x596A	0x9D8A	0xD9EA	U+6416	5009
1-5775	0x596B	0x9D8B	0xD9EB	U+6434	5010
1-5776	0x596C	0x9D8C	0xD9EC	U+6406	5011
1-5777	0x596D	0x9D8D	0xD9ED	U+6413	5012
1-5778	0x596E	0x9D8E	0xD9EE	U+6426	5013
1-5779	0x596F	0x9D8F	0xD9EF	U+6436	5014
1-5780	0x5970	0x9D90	0xD9F0	U+651D	5015
1-5781	0x5971	0x9D91	0xD9F1	U+6417	5016
1-5782	0x5972	0x9D92	0xD9F2	U+6428	5017
1-5783	0x5973	0x9D93	0xD9F3	U+640F	5018
1-5784	0x5974	0x9D94	0xD9F4	U+6467	5019
1-5785	0x5975	0x9D95	0xD9F5	U+646F	20264 {5020}
1-5786	0x5976	0x9D96	0xD9F6	U+6476	5021
1-5787	0x5977	0x9D97	0xD9F7	U+644E	5022
1-5788	0x5978	0x9D98	0xD9F8	U+652A	5023
1-5789	0x5979	0x9D99	0xD9F9	U+6495	5024
1-5790	0x597A	0x9D9A	0xD9FA	U+6493	5025
1-5791	0x597B	0x9D9B	0xD9FB	U+64A5	5026
1-5792	0x597C	0x9D9C	0xD9FC	U+64A9	5027
1-5793	0x597D	0x9D9D	0xD9FD	U+6488	5028
1-5794	0x597E	0x9D9E	0xD9FE	U+64BC	5029
1-5801	0x5A21	0x9D9F	0xDAA1	U+64DA	5030
1-5802	0x5A22	0x9DA0	0xDAA2	U+64D2	5031
1-5803	0x5A23	0x9DA1	0xDAA3	U+64C5	5032
1-5804	0x5A24	0x9DA2	0xDAA4	U+64C7	5033
1-5805	0x5A25	0x9DA3	0xDAA5	U+64BB	5034
1-5806	0x5A26	0x9DA4	0xDAA6	U+64D8	5035
1-5807	0x5A27	0x9DA5	0xDAA7	U+64C2	5036
1-5808	0x5A28	0x9DA6	0xDAA8	U+64F1	5037
1-5809	0x5A29	0x9DA7	0xDAA9	U+64E7	5038
1-5810	0x5A2A	0x9DA8	0xDAAA	U+8209	5039
1-5811	0x5A2B	0x9DA9	0xDAAB	U+64E0	5040
1-5812	0x5A2C	0x9DAA	0xDAAC	U+64E1	5041
1-5813	0x5A2D	0x9DAB	0xDAAD	U+62AC	5042
1-5814	0x5A2E	0x9DAC	0xDAAE	U+64E3	5043
1-5815	0x5A2F	0x9DAD	0xDAAF	U+64EF	5044
1-5816	0x5A30	0x9DAE	0xDAB0	U+652C	5045
1-5817	0x5A31	0x9DAF	0xDAB1	U+64F6	5046
1-5818	0x5A32	0x9DB0	0xDAB2	U+64F4	5047
1-5819	0x5A33	0x9DB1	0xDAB3	U+64F2	5048
1-5820	0x5A34	0x9DB2	0xDAB4	U+64FA	5049
1-5821	0x5A35	0x9DB3	0xDAB5	U+6500	5050
1-5822	0x5A36	0x9DB4	0xDAB6	U+64FD	5051
1-5823	0x5A37	0x9DB5	0xDAB7	U+6518	5052
1-5824	0x5A38	0x9DB6	0xDAB8	U+651C	5053
1-5825	0x5A39	0x9DB7	0xDAB9	U+6505	5054
1-5826	0x5A3A	0x9DB8	0xDABA	U+6524	5055
1-5827	0x5A3B	0x9DB9	0xDABB	U+6523	5056
1-5828	0x5A3C	0x9DBA	0xDABC	U+652B	5057
1-5829	0x5A3D	0x9DBB	0xDABD	U+6534	5058
1-5830	0x5A3E	0x9DBC	0xDABE	U+6535	5059
1-5831	0x5A3F	0x9DBD	0xDABF	U+6537	5060
1-5832	0x5A40	0x9DBE	0xDAC0	U+6536	5061
1-5833	0x5A41	0x9DBF	0xDAC1	U+6538	5062
1-5834	0x5A42	0x9DC0	0xDAC2	U+754B	5063
1-5835	0x5A43	0x9DC1	0xDAC3	U+6548	5064
1-5836	0x5A44	0x9DC2	0xDAC4	U+6556	5065
1-5837	0x5A45	0x9DC3	0xDAC5	U+6555	5066
1-5838	0x5A46	0x9DC4	0xDAC6	U+654D	5067
1-5839	0x5A47	0x9DC5	0xDAC7	U+6558	5068
1-5840	0x5A48	0x9DC6	0xDAC8	U+655E	5069
1-5841	0x5A49	0x9DC7	0xDAC9	U+655D	5070
1-5842	0x5A4A	0x9DC8	0xDACA	U+6572	5071
1-5843	0x5A4B	0x9DC9	0xDACB	U+6578	5072
1-5844	0x5A4C	0x9DCA	0xDACC	U+6582	5073
1-5845	0x5A4D	0x9DCB	0xDACD	U+6583	5074
1-5846	0x5A4E	0x9DCC	0xDACE	U+8B8A	5075
1-5847	0x5A4F	0x9DCD	0xDACF	U+659B	5076
1-5848	0x5A50	0x9DCE	0xDAD0	U+659F	5077
1-5849	0x5A51	0x9DCF	0xDAD1	U+65AB	5078
1-5850	0x5A52	0x9DD0	0xDAD2	U+65B7	5079
1-5851	0x5A53	0x9DD1	0xDAD3	U+65C3	5080
1-5852	0x5A54	0x9DD2	0xDAD4	U+65C6	5081
1-5853	0x5A55	0x9DD3	0xDAD5	U+65C1	5082
1-5854	0x5A56	0x9DD4	0xDAD6	U+65C4	5083
1-5855	0x5A57	0x9DD5	0xDAD7	U+65CC	5084
1-5856	0x5A58	0x9DD6	0xDAD8	U+65D2	5085
1-5857	0x5A59	0x9DD7	0xDAD9	U+65DB	5086
1-5858	0x5A5A	0x9DD8	0xDADA	U+65D9	5087
1-5859	0x5A5B	0x9DD9	0xDADB	U+65E0	5088
1-5860	0x5A5C	0x9DDA	0xDADC	U+65E1	5089
1-5861	0x5A5D	0x9DDB	0xDADD	U+65F1	5090
1-5862	0x5A5E	0x9DDC	0xDADE	U+6772	5091
1-5863	0x5A5F	0x9DDD	0xDADF	U+660A	5092
1-5864	0x5A60	0x9DDE	0xDAE0	U+6603	5093
1-5865	0x5A61	0x9DDF	0xDAE1	U+65FB	5094
1-5866	0x5A62	0x9DE0	0xDAE2	U+6773	5095
1-5867	0x5A63	0x9DE1	0xDAE3	U+6635	5096
1-5868	0x5A64	0x9DE2	0xDAE4	U+6636	5097
1-5869	0x5A65	0x9DE3	0xDAE5	U+6634	5098
1-5870	0x5A66	0x9DE4	0xDAE6	U+661C	5099
1-5871	0x5A67	0x9DE5	0xDAE7	U+664F	5100
1-5872	0x5A68	0x9DE6	0xDAE8	U+6644	5101
1-5873	0x5A69	0x9DE7	0xDAE9	U+6649	5102
1-5874	0x5A6A	0x9DE8	0xDAEA	U+6641	5103
1-5875	0x5A6B	0x9DE9	0xDAEB	U+665E	5104
1-5876	0x5A6C	0x9DEA	0xDAEC	U+665D	5105
1-5877	0x5A6D	0x9DEB	0xDAED	U+6664	5106
1-5878	0x5A6E	0x9DEC	0xDAEE	U+6667	5107
1-5879	0x5A6F	0x9DED	0xDAEF	U+6668	5108
1-5880	0x5A70	0x9DEE	0xDAF0	U+665F	5109
1-5881	0x5A71	0x9DEF	0xDAF1	U+6662	5110
1-5882	0x5A72	0x9DF0	0xDAF2	U+6670	5111
1-5883	0x5A73	0x9DF1	0xDAF3	U+6683	5112
1-5884	0x5A74	0x9DF2	0xDAF4	U+6688	5113
1-5885	0x5A75	0x9DF3	0xDAF5	U+668E	5114
1-5886	0x5A76	0x9DF4	0xDAF6	U+6689	5115
1-5887	0x5A77	0x9DF5	0xDAF7	U+6684	5116
1-5888	0x5A78	0x9DF6	0xDAF8	U+6698	5117
1-5889	0x5A79	0x9DF7	0xDAF9	U+669D	5118
1-5890	0x5A7A	0x9DF8	0xDAFA	U+66C1	5119
1-5891	0x5A7B	0x9DF9	0xDAFB	U+66B9	5120
1-5892	0x5A7C	0x9DFA	0xDAFC	U+66C9	5121
1-5893	0x5A7D	0x9DFB	0xDAFD	U+66BE	5122
1-5894	0x5A7E	0x9DFC	0xDAFE	U+66BC	5123
1-5901	0x5B21	0x9E40	0xDBA1	U+66C4	5124
1-5902	0x5B22	0x9E41	0xDBA2	U+66B8	5125
1-5903	0x5B23	0x9E42	0xDBA3	U+66D6	5126
1-5904	0x5B24	0x9E43	0xDBA4	U+66DA	5127
1-5905	0x5B25	0x9E44	0xDBA5	U+66E0	5128
1-5906	0x5B26	0x9E45	0xDBA6	U+663F	5129
1-5907	0x5B27	0x9E46	0xDBA7	U+66E6	5130
1-5908	0x5B28	0x9E47	0xDBA8	U+66E9	5131
1-5909	0x5B29	0x9E48	0xDBA9	U+66F0	5132
1-5910	0x5B2A	0x9E49	0xDBAA	U+66F5	5133
1-5911	0x5B2B	0x9E4A	0xDBAB	U+66F7	5134
1-5912	0x5B2C	0x9E4B	0xDBAC	U+670F	5135
1-5913	0x5B2D	0x9E4C	0xDBAD	U+6716	5136
1-5914	0x5B2E	0x9E4D	0xDBAE	U+671E	5137
1-5915	0x5B2F	0x9E4E	0xDBAF	U+6726	5138
1-5916	0x5B30	0x9E4F	0xDBB0	U+6727	5139
1-5917	0x5B31	0x9E50	0xDBB1	U+9738	5140
1-5918	0x5B32	0x9E51	0xDBB2	U+672E	5141
1-5919	0x5B33	0x9E52	0xDBB3	U+673F	5142
1-5920	0x5B34	0x9E53	0xDBB4	U+6736	5143
1-5921	0x5B35	0x9E54	0xDBB5	U+6741	5144
1-5922	0x5B36	0x9E55	0xDBB6	U+6738	5145
1-5923	0x5B37	0x9E56	0xDBB7	U+6737	5146
1-5924	0x5B38	0x9E57	0xDBB8	U+6746	5147
1-5925	0x5B39	0x9E58	0xDBB9	U+675E	5148
1-5926	0x5B3A	0x9E59	0xDBBA	U+6760	5149
1-5927	0x5B3B	0x9E5A	0xDBBB	U+6759	5150
1-5928	0x5B3C	0x9E5B	0xDBBC	U+6763	5151
1-5929	0x5B3D	0x9E5C	0xDBBD	U+6764	5152
1-5930	0x5B3E	0x9E5D	0xDBBE	U+6789	5153
1-5931	0x5B3F	0x9E5E	0xDBBF	U+6770	5154
1-5932	0x5B40	0x9E5F	0xDBC0	U+67A9	5155
1-5933	0x5B41	0x9E60	0xDBC1	U+677C	5156
1-5934	0x5B42	0x9E61	0xDBC2	U+676A	5157
1-5935	0x5B43	0x9E62	0xDBC3	U+678C	5158
1-5936	0x5B44	0x9E63	0xDBC4	U+678B	5159
1-5937	0x5B45	0x9E64	0xDBC5	U+67A6	5160
1-5938	0x5B46	0x9E65	0xDBC6	U+67A1	5161
1-5939	0x5B47	0x9E66	0xDBC7	U+6785	5162
1-5940	0x5B48	0x9E67	0xDBC8	U+67B7	5163
1-5941	0x5B49	0x9E68	0xDBC9	U+67EF	5164
1-5942	0x5B4A	0x9E69	0xDBCA	U+67B4	5165
1-5943	0x5B4B	0x9E6A	0xDBCB	U+67EC	5166
1-5944	0x5B4C	0x9E6B	0xDBCC	U+67B3	5167
1-5945	0x5B4D	0x9E6C	0xDBCD	U+67E9	5168
1-5946	0x5B4E	0x9E6D	0xDBCE	U+67B8	5169
1-5947	0x5B4F	0x9E6E	0xDBCF	U+67E4	5170
1-5948	0x5B50	0x9E6F	0xDBD0	U+67DE	5171
1-5949	0x5B51	0x9E70	0xDBD1	U+67DD	5172
1-5950	0x5B52	0x9E71	0xDBD2	U+67E2	5173
1-5951	0x5B53	0x9E72	0xDBD3	U+67EE	5174
1-5952	0x5B54	0x9E73	0xDBD4	U+67B9	5175
1-5953	0x5B55	0x9E74	0xDBD5	U+67CE	5176
1-5954	0x5B56	0x9E75	0xDBD6	U+67C6	5177
1-5955	0x5B57	0x9E76	0xDBD7	U+67E7	5178
1-5956	0x5B58	0x9E77	0xDBD8	U+6A9C	5179
1-5957	0x5B59	0x9E78	0xDBD9	U+681E	5180
1-5958	0x5B5A	0x9E79	0xDBDA	U+6846	5181
1-5959	0x5B5B	0x9E7A	0xDBDB	U+6829	5182
1-5960	0x5B5C	0x9E7B	0xDBDC	U+6840	5183
1-5961	0x5B5D	0x9E7C	0xDBDD	U+684D	5184
1-5962	0x5B5E	0x9E7D	0xDBDE	U+6832	5185
1-5963	0x5B5F	0x9E7E	0xDBDF	U+684E	5186
1-5964	0x5B60	0x9E80	0xDBE0	U+68B3	5187
