# JIS X 0213:2004 Database for Adobe-Japan1-6
# Based on UniJIS-UTF{8,16,32}-H CMap Files
# by Ken Lunde (lunde@adobe.com)
# Version June 6, 2007
#
# Adobe-Japan1-6 CIDs in parentheses are those that are encoded in the
# "UniJISX0213-UTF32-H" CMap file, which is based on the Mac OS X
# "Hiragino" fonts, and are generally for proportional symbols.
#
# Adobe-Japan1-6 CIDs in braces are those that represent the
# prototypical glyphs from the JIS X 0213:2004 standard, and are
# specific to Adobe-Japan1-6 (that is, they are above CID=20316). They
# are made accessible through the OpenType 'jp04' GSUB feature.
#
# Adobe-Japan1-6 CIDs in brackets are those that represent the
# combination of two CIDs that represent the Unicode
# representation, and are thus not directly encoded according to
# Unicode. The Unicode representation has two values, separated 
# by a colon. They are made accessible through the OpenType 'ccmp'
# GSUB feature.
#
# The ten characters added for JIS X 0213:2004 are at the very end of
# the file, for easy identification.
#
KuTen	2022JP	SJIS	EUCJP	Unicode	Adobe-Japan1-6
2-1441	0x2E49	0xF3C7	0x8FAEC9	U+233DF	17774
2-1442	0x2E4A	0xF3C8	0x8FAECA	U+8363	17775
2-1443	0x2E4B	0xF3C9	0x8FAECB	U+6810	17776
2-1444	0x2E4C	0xF3CA	0x8FAECC	U+67B0	14620
2-1445	0x2E4D	0xF3CB	0x8FAECD	U+67B2	14621
2-1446	0x2E4E	0xF3CC	0x8FAECE	U+67C3	17777
2-1447	0x2E4F	0xF3CD	0x8FAECF	U+67C8	17778
2-1448	0x2E50	0xF3CE	0x8FAED0	U+67D2	17779
2-1449	0x2E51	0xF3CF	0x8FAED1	U+67D9	14624
2-1450	0x2E52	0xF3D0	0x8FAED2	U+67DB	17780
2-1451	0x2E53	0xF3D1	0x8FAED3	U+67F0	14625
2-1452	0x2E54	0xF3D2	0x8FAED4	U+67F7	17781
2-1453	0x2E55	0xF3D3	0x8FAED5	U+2344A	17782
2-1454	0x2E56	0xF3D4	0x8FAED6	U+23451	17783
2-1455	0x2E57	0xF3D5	0x8FAED7	U+2344B	17784
2-1456	0x2E58	0xF3D6	0x8FAED8	U+6818	17785
2-1457	0x2E59	0xF3D7	0x8FAED9	U+681F	17786
2-1458	0x2E5A	0xF3D8	0x8FAEDA	U+682D	17787
2-1459	0x2E5B	0xF3D9	0x8FAEDB	U+23465	17788
2-1460	0x2E5C	0xF3DA	0x8FAEDC	U+6833	17789
2-1461	0x2E5D	0xF3DB	0x8FAEDD	U+683B	17790
2-1462	0x2E5E	0xF3DC	0x8FAEDE	U+683E	17791
2-1463	0x2E5F	0xF3DD	0x8FAEDF	U+6844	8495
2-1464	0x2E60	0xF3DE	0x8FAEE0	U+6845	17792
2-1465	0x2E61	0xF3DF	0x8FAEE1	U+6849	17793
2-1466	0x2E62	0xF3E0	0x8FAEE2	U+684C	17794
2-1467	0x2E63	0xF3E1	0x8FAEE3	U+6855	17795
2-1468	0x2E64	0xF3E2	0x8FAEE4	U+6857	17796
2-1469	0x2E65	0xF3E3	0x8FAEE5	U+3B77	17797
2-1470	0x2E66	0xF3E4	0x8FAEE6	U+686B	17798
2-1471	0x2E67	0xF3E5	0x8FAEE7	U+686E	17799
2-1472	0x2E68	0xF3E6	0x8FAEE8	U+687A	14632
2-1473	0x2E69	0xF3E7	0x8FAEE9	U+687C	17800
2-1474	0x2E6A	0xF3E8	0x8FAEEA	U+6882	17801
2-1475	0x2E6B	0xF3E9	0x8FAEEB	U+6890	17802
2-1476	0x2E6C	0xF3EA	0x8FAEEC	U+6896	17803
2-1477	0x2E6D	0xF3EB	0x8FAEED	U+3B6D	17804
2-1478	0x2E6E	0xF3EC	0x8FAEEE	U+6898	17805
2-1479	0x2E6F	0xF3ED	0x8FAEEF	U+6899	17806
2-1480	0x2E70	0xF3EE	0x8FAEF0	U+689A	17807
2-1481	0x2E71	0xF3EF	0x8FAEF1	U+689C	17808
2-1482	0x2E72	0xF3F0	0x8FAEF2	U+68AA	17809
2-1483	0x2E73	0xF3F1	0x8FAEF3	U+68AB	17810
2-1484	0x2E74	0xF3F2	0x8FAEF4	U+68B4	17811
2-1485	0x2E75	0xF3F3	0x8FAEF5	U+68BB	17812
2-1486	0x2E76	0xF3F4	0x8FAEF6	U+68FB	17813
2-1487	0x2E77	0xF3F5	0x8FAEF7	U+234E4	17814
2-1488	0x2E78	0xF3F6	0x8FAEF8	U+2355A	17815
2-1489	0x2E79	0xF3F7	0x8FAEF9	U+FA13	8497
2-1490	0x2E7A	0xF3F8	0x8FAEFA	U+68C3	17816
2-1491	0x2E7B	0xF3F9	0x8FAEFB	U+68C5	17817
2-1492	0x2E7C	0xF3FA	0x8FAEFC	U+68CC	17818
2-1493	0x2E7D	0xF3FB	0x8FAEFD	U+68CF	8496
2-1494	0x2E7E	0xF3FC	0x8FAEFE	U+68D6	14637
2-1501	0x2F21	0xF440	0x8FAFA1	U+68D9	17819
2-1502	0x2F22	0xF441	0x8FAFA2	U+68E4	17820
2-1503	0x2F23	0xF442	0x8FAFA3	U+68E5	17821
2-1504	0x2F24	0xF443	0x8FAFA4	U+68EC	17822
2-1505	0x2F25	0xF444	0x8FAFA5	U+68F7	17823
2-1506	0x2F26	0xF445	0x8FAFA6	U+6903	17824
2-1507	0x2F27	0xF446	0x8FAFA7	U+6907	17825
2-1508	0x2F28	0xF447	0x8FAFA8	U+3B87	17826
2-1509	0x2F29	0xF448	0x8FAFA9	U+3B88	13965
2-1510	0x2F2A	0xF449	0x8FAFAA	U+23594	17827
2-1511	0x2F2B	0xF44A	0x8FAFAB	U+693B	14646
2-1512	0x2F2C	0xF44B	0x8FAFAC	U+3B8D	17828
2-1513	0x2F2D	0xF44C	0x8FAFAD	U+6946	17829
2-1514	0x2F2E	0xF44D	0x8FAFAE	U+6969	17830
2-1515	0x2F2F	0xF44E	0x8FAFAF	U+696C	17831
2-1516	0x2F30	0xF44F	0x8FAFB0	U+6972	14649
2-1517	0x2F31	0xF450	0x8FAFB1	U+697A	17832
2-1518	0x2F32	0xF451	0x8FAFB2	U+697F	14650
2-1519	0x2F33	0xF452	0x8FAFB3	U+6992	17833
2-1520	0x2F34	0xF453	0x8FAFB4	U+3BA4	17834
2-1521	0x2F35	0xF454	0x8FAFB5	U+6996	17835
2-1522	0x2F36	0xF455	0x8FAFB6	U+6998	8500
2-1523	0x2F37	0xF456	0x8FAFB7	U+69A6	14652
2-1524	0x2F38	0xF457	0x8FAFB8	U+69B0	17836
2-1525	0x2F39	0xF458	0x8FAFB9	U+69B7	14654
2-1526	0x2F3A	0xF459	0x8FAFBA	U+69BA	17837
2-1527	0x2F3B	0xF45A	0x8FAFBB	U+69BC	17838
2-1528	0x2F3C	0xF45B	0x8FAFBC	U+69C0	17839
2-1529	0x2F3D	0xF45C	0x8FAFBD	U+69D1	17840
2-1530	0x2F3E	0xF45D	0x8FAFBE	U+69D6	14655
2-1531	0x2F3F	0xF45E	0x8FAFBF	U+23639	17841
2-1532	0x2F40	0xF45F	0x8FAFC0	U+23647	17842
2-1533	0x2F41	0xF460	0x8FAFC1	U+6A30	8502
2-1534	0x2F42	0xF461	0x8FAFC2	U+23638	17843
2-1535	0x2F43	0xF462	0x8FAFC3	U+2363A	15393
2-1536	0x2F44	0xF463	0x8FAFC4	U+69E3	17844
2-1537	0x2F45	0xF464	0x8FAFC5	U+69EE	17845
2-1538	0x2F46	0xF465	0x8FAFC6	U+69EF	17846
2-1539	0x2F47	0xF466	0x8FAFC7	U+69F3	17847
2-1540	0x2F48	0xF467	0x8FAFC8	U+3BCD	17848
2-1541	0x2F49	0xF468	0x8FAFC9	U+69F4	17849
2-1542	0x2F4A	0xF469	0x8FAFCA	U+69FE	17850
2-1543	0x2F4B	0xF46A	0x8FAFCB	U+6A11	17851
2-1544	0x2F4C	0xF46B	0x8FAFCC	U+6A1A	17852
2-1545	0x2F4D	0xF46C	0x8FAFCD	U+6A1D	17853
2-1546	0x2F4E	0xF46D	0x8FAFCE	U+2371C	17854
2-1547	0x2F4F	0xF46E	0x8FAFCF	U+6A32	17855
2-1548	0x2F50	0xF46F	0x8FAFD0	U+6A33	17856
2-1549	0x2F51	0xF470	0x8FAFD1	U+6A34	14661
2-1550	0x2F52	0xF471	0x8FAFD2	U+6A3F	17857
2-1551	0x2F53	0xF472	0x8FAFD3	U+6A46	8504
2-1552	0x2F54	0xF473	0x8FAFD4	U+6A49	17858
2-1553	0x2F55	0xF474	0x8FAFD5	U+6A7A	17859
2-1554	0x2F56	0xF475	0x8FAFD6	U+6A4E	17860
2-1555	0x2F57	0xF476	0x8FAFD7	U+6A52	17861
2-1556	0x2F58	0xF477	0x8FAFD8	U+6A64	17862
2-1557	0x2F59	0xF478	0x8FAFD9	U+2370C	17863
2-1558	0x2F5A	0xF479	0x8FAFDA	U+6A7E	8506
2-1559	0x2F5B	0xF47A	0x8FAFDB	U+6A83	14668
2-1560	0x2F5C	0xF47B	0x8FAFDC	U+6A8B	17864
2-1561	0x2F5D	0xF47C	0x8FAFDD	U+3BF0	17865
2-1562	0x2F5E	0xF47D	0x8FAFDE	U+6A91	14670
2-1563	0x2F5F	0xF47E	0x8FAFDF	U+6A9F	14673
2-1564	0x2F60	0xF480	0x8FAFE0	U+6AA1	17866
2-1565	0x2F61	0xF481	0x8FAFE1	U+23764	17867
2-1566	0x2F62	0xF482	0x8FAFE2	U+6AAB	17868
2-1567	0x2F63	0xF483	0x8FAFE3	U+6ABD	17869
2-1568	0x2F64	0xF484	0x8FAFE4	U+6AC6	17870
2-1569	0x2F65	0xF485	0x8FAFE5	U+6AD4	17871
2-1570	0x2F66	0xF486	0x8FAFE6	U+6AD0	17872
2-1571	0x2F67	0xF487	0x8FAFE7	U+6ADC	14674
2-1572	0x2F68	0xF488	0x8FAFE8	U+6ADD	17873
2-1573	0x2F69	0xF489	0x8FAFE9	U+237FF	17874
2-1574	0x2F6A	0xF48A	0x8FAFEA	U+237E7	17875
2-1575	0x2F6B	0xF48B	0x8FAFEB	U+6AEC	14676
2-1576	0x2F6C	0xF48C	0x8FAFEC	U+6AF1	17876
2-1577	0x2F6D	0xF48D	0x8FAFED	U+6AF2	17877
2-1578	0x2F6E	0xF48E	0x8FAFEE	U+6AF3	17878
2-1579	0x2F6F	0xF48F	0x8FAFEF	U+6AFD	17879
2-1580	0x2F70	0xF490	0x8FAFF0	U+23824	17880
2-1581	0x2F71	0xF491	0x8FAFF1	U+6B0B	17881
2-1582	0x2F72	0xF492	0x8FAFF2	U+6B0F	17882
2-1583	0x2F73	0xF493	0x8FAFF3	U+6B10	17883
2-1584	0x2F74	0xF494	0x8FAFF4	U+6B11	17884
2-1585	0x2F75	0xF495	0x8FAFF5	U+2383D	17885
2-1586	0x2F76	0xF496	0x8FAFF6	U+6B17	17886
2-1587	0x2F77	0xF497	0x8FAFF7	U+3C26	17887
2-1588	0x2F78	0xF498	0x8FAFF8	U+6B2F	17888
2-1589	0x2F79	0xF499	0x8FAFF9	U+6B4A	17889
2-1590	0x2F7A	0xF49A	0x8FAFFA	U+6B58	17890
2-1591	0x2F7B	0xF49B	0x8FAFFB	U+6B6C	17891
2-1592	0x2F7C	0xF49C	0x8FAFFC	U+6B75	17892
2-1593	0x2F7D	0xF49D	0x8FAFFD	U+6B7A	17893
2-1594	0x2F7E	0xF49E	0x8FAFFE	U+6B81	17894
2-7801	0x6E21	0xF49F	0x8FEEA1	U+6B9B	17895
2-7802	0x6E22	0xF4A0	0x8FEEA2	U+6BAE	17896
2-7803	0x6E23	0xF4A1	0x8FEEA3	U+23A98	17897
2-7804	0x6E24	0xF4A2	0x8FEEA4	U+6BBD	17898
2-7805	0x6E25	0xF4A3	0x8FEEA5	U+6BBE	14684
2-7806	0x6E26	0xF4A4	0x8FEEA6	U+6BC7	17899
2-7807	0x6E27	0xF4A5	0x8FEEA7	U+6BC8	17900
2-7808	0x6E28	0xF4A6	0x8FEEA8	U+6BC9	17901
2-7809	0x6E29	0xF4A7	0x8FEEA9	U+6BDA	17902
2-7810	0x6E2A	0xF4A8	0x8FEEAA	U+6BE6	17903
2-7811	0x6E2B	0xF4A9	0x8FEEAB	U+6BE7	17904
2-7812	0x6E2C	0xF4AA	0x8FEEAC	U+6BEE	17905
2-7813	0x6E2D	0xF4AB	0x8FEEAD	U+6BF1	14686
2-7814	0x6E2E	0xF4AC	0x8FEEAE	U+6C02	17906
2-7815	0x6E2F	0xF4AD	0x8FEEAF	U+6C0A	17907
2-7816	0x6E30	0xF4AE	0x8FEEB0	U+6C0E	17908
2-7817	0x6E31	0xF4AF	0x8FEEB1	U+6C35	14689
2-7818	0x6E32	0xF4B0	0x8FEEB2	U+6C36	17909
2-7819	0x6E33	0xF4B1	0x8FEEB3	U+6C3A	20309
2-7820	0x6E34	0xF4B2	0x8FEEB4	U+23C7F	17910
2-7821	0x6E35	0xF4B3	0x8FEEB5	U+6C3F	8510
2-7822	0x6E36	0xF4B4	0x8FEEB6	U+6C4D	17911
2-7823	0x6E37	0xF4B5	0x8FEEB7	U+6C5B	17912
2-7824	0x6E38	0xF4B6	0x8FEEB8	U+6C6D	17913
2-7825	0x6E39	0xF4B7	0x8FEEB9	U+6C84	17914
2-7826	0x6E3A	0xF4B8	0x8FEEBA	U+6C89	17915
2-7827	0x6E3B	0xF4B9	0x8FEEBB	U+3CC3	17916
2-7828	0x6E3C	0xF4BA	0x8FEEBC	U+6C94	17917
2-7829	0x6E3D	0xF4BB	0x8FEEBD	U+6C95	14695
2-7830	0x6E3E	0xF4BC	0x8FEEBE	U+6C97	17918
2-7831	0x6E3F	0xF4BD	0x8FEEBF	U+6CAD	17919
2-7832	0x6E40	0xF4BE	0x8FEEC0	U+6CC2	17920
2-7833	0x6E41	0xF4BF	0x8FEEC1	U+6CD0	14697
2-7834	0x6E42	0xF4C0	0x8FEEC2	U+3CD2	17921
2-7835	0x6E43	0xF4C1	0x8FEEC3	U+6CD6	14699
2-7836	0x6E44	0xF4C2	0x8FEEC4	U+6CDA	8514
2-7837	0x6E45	0xF4C3	0x8FEEC5	U+6CDC	17922
2-7838	0x6E46	0xF4C4	0x8FEEC6	U+6CE9	17923
2-7839	0x6E47	0xF4C5	0x8FEEC7	U+6CEC	14702
2-7840	0x6E48	0xF4C6	0x8FEEC8	U+6CED	17924
2-7841	0x6E49	0xF4C7	0x8FEEC9	U+23D00	17925
2-7842	0x6E4A	0xF4C8	0x8FEECA	U+6D00	17926
2-7843	0x6E4B	0xF4C9	0x8FEECB	U+6D0A	14704
2-7844	0x6E4C	0xF4CA	0x8FEECC	U+6D24	17927
2-7845	0x6E4D	0xF4CB	0x8FEECD	U+6D26	17928
2-7846	0x6E4E	0xF4CC	0x8FEECE	U+6D27	17929
2-7847	0x6E4F	0xF4CD	0x8FEECF	U+6C67	17930
2-7848	0x6E50	0xF4CE	0x8FEED0	U+6D2F	17931
2-7849	0x6E51	0xF4CF	0x8FEED1	U+6D3C	17932
2-7850	0x6E52	0xF4D0	0x8FEED2	U+6D5B	17933
2-7851	0x6E53	0xF4D1	0x8FEED3	U+6D5E	14709
2-7852	0x6E54	0xF4D2	0x8FEED4	U+6D60	17934
2-7853	0x6E55	0xF4D3	0x8FEED5	U+6D70	17935
2-7854	0x6E56	0xF4D4	0x8FEED6	U+6D80	17936
2-7855	0x6E57	0xF4D5	0x8FEED7	U+6D81	17937
2-7856	0x6E58	0xF4D6	0x8FEED8	U+6D8A	17938
2-7857	0x6E59	0xF4D7	0x8FEED9	U+6D8D	17939
2-7858	0x6E5A	0xF4D8	0x8FEEDA	U+6D91	17940
2-7859	0x6E5B	0xF4D9	0x8FEEDB	U+6D98	17941
2-7860	0x6E5C	0xF4DA	0x8FEEDC	U+23D40	17942
2-7861	0x6E5D	0xF4DB	0x8FEEDD	U+6E17	14150
2-7862	0x6E5E	0xF4DC	0x8FEEDE	U+23DFA	17943
2-7863	0x6E5F	0xF4DD	0x8FEEDF	U+23DF9	17944
2-7864	0x6E60	0xF4DE	0x8FEEE0	U+23DD3	17945
2-7865	0x6E61	0xF4DF	0x8FEEE1	U+6DAB	17946
2-7866	0x6E62	0xF4E0	0x8FEEE2	U+6DAE	17947
2-7867	0x6E63	0xF4E1	0x8FEEE3	U+6DB4	17948
2-7868	0x6E64	0xF4E2	0x8FEEE4	U+6DC2	17949
2-7869	0x6E65	0xF4E3	0x8FEEE5	U+6D34	17950
2-7870	0x6E66	0xF4E4	0x8FEEE6	U+6DC8	17951
2-7871	0x6E67	0xF4E5	0x8FEEE7	U+6DCE	17952
2-7872	0x6E68	0xF4E6	0x8FEEE8	U+6DCF	8520
2-7873	0x6E69	0xF4E7	0x8FEEE9	U+6DD0	15414
2-7874	0x6E6A	0xF4E8	0x8FEEEA	U+6DDF	17953
2-7875	0x6E6B	0xF4E9	0x8FEEEB	U+6DE9	14716
2-7876	0x6E6C	0xF4EA	0x8FEEEC	U+6DF6	17954
2-7877	0x6E6D	0xF4EB	0x8FEEED	U+6E36	17955
2-7878	0x6E6E	0xF4EC	0x8FEEEE	U+6E1E	17956
2-7879	0x6E6F	0xF4ED	0x8FEEEF	U+6E22	14717
2-7880	0x6E70	0xF4EE	0x8FEEF0	U+6E27	8526
2-7881	0x6E71	0xF4EF	0x8FEEF1	U+3D11	17957
2-7882	0x6E72	0xF4F0	0x8FEEF2	U+6E32	17958
2-7883	0x6E73	0xF4F1	0x8FEEF3	U+6E3C	8527
2-7884	0x6E74	0xF4F2	0x8FEEF4	U+6E48	17959
2-7885	0x6E75	0xF4F3	0x8FEEF5	U+6E49	17960
2-7886	0x6E76	0xF4F4	0x8FEEF6	U+6E4B	17961
2-7887	0x6E77	0xF4F5	0x8FEEF7	U+6E4C	17962
2-7888	0x6E78	0xF4F6	0x8FEEF8	U+6E4F	17963
2-7889	0x6E79	0xF4F7	0x8FEEF9	U+6E51	14718
2-7890	0x6E7A	0xF4F8	0x8FEEFA	U+6E53	17964
2-7891	0x6E7B	0xF4F9	0x8FEEFB	U+6E54	17965
2-7892	0x6E7C	0xF4FA	0x8FEEFC	U+6E57	17966
2-7893	0x6E7D	0xF4FB	0x8FEEFD	U+6E63	17967
2-7894	0x6E7E	0xF4FC	0x8FEEFE	U+3D1E	17968
2-7901	0x6F21	0xF540	0x8FEFA1	U+6E93	17969
2-7902	0x6F22	0xF541	0x8FEFA2	U+6EA7	17970
2-7903	0x6F23	0xF542	0x8FEFA3	U+6EB4	17971
2-7904	0x6F24	0xF543	0x8FEFA4	U+6EBF	8528
2-7905	0x6F25	0xF544	0x8FEFA5	U+6EC3	17972
2-7906	0x6F26	0xF545	0x8FEFA6	U+6ECA	14720
2-7907	0x6F27	0xF546	0x8FEFA7	U+6ED9	15416
2-7908	0x6F28	0xF547	0x8FEFA8	U+6F35	17973
2-7909	0x6F29	0xF548	0x8FEFA9	U+6EEB	17974
2-7910	0x6F2A	0xF549	0x8FEFAA	U+6EF9	17975
2-7911	0x6F2B	0xF54A	0x8FEFAB	U+6EFB	17976
2-7912	0x6F2C	0xF54B	0x8FEFAC	U+6F0A	17977
2-7913	0x6F2D	0xF54C	0x8FEFAD	U+6F0C	17978
2-7914	0x6F2E	0xF54D	0x8FEFAE	U+6F18	17979
2-7915	0x6F2F	0xF54E	0x8FEFAF	U+6F25	17980
2-7916	0x6F30	0xF54F	0x8FEFB0	U+6F36	17981
2-7917	0x6F31	0xF550	0x8FEFB1	U+6F3C	17982
2-7918	0x6F32	0xF551	0x8FEFB2	U+23F7E	17983
2-7919	0x6F33	0xF552	0x8FEFB3	U+6F52	17984
2-7920	0x6F34	0xF553	0x8FEFB4	U+6F57	17985
2-7921	0x6F35	0xF554	0x8FEFB5	U+6F5A	14727
2-7922	0x6F36	0xF555	0x8FEFB6	U+6F60	17986
2-7923	0x6F37	0xF556	0x8FEFB7	U+6F68	17987
2-7924	0x6F38	0xF557	0x8FEFB8	U+6F98	13884
2-7925	0x6F39	0xF558	0x8FEFB9	U+6F7D	14730
2-7926	0x6F3A	0xF559	0x8FEFBA	U+6F90	17988
2-7927	0x6F3B	0xF55A	0x8FEFBB	U+6F96	17989
2-7928	0x6F3C	0xF55B	0x8FEFBC	U+6FBE	17990
2-7929	0x6F3D	0xF55C	0x8FEFBD	U+6F9F	17991
2-7930	0x6F3E	0xF55D	0x8FEFBE	U+6FA5	17992
2-7931	0x6F3F	0xF55E	0x8FEFBF	U+6FAF	17993
2-7932	0x6F40	0xF55F	0x8FEFC0	U+3D64	17994
2-7933	0x6F41	0xF560	0x8FEFC1	U+6FB5	8530
2-7934	0x6F42	0xF561	0x8FEFC2	U+6FC8	17995
2-7935	0x6F43	0xF562	0x8FEFC3	U+6FC9	17996
2-7936	0x6F44	0xF563	0x8FEFC4	U+6FDA	14739
2-7937	0x6F45	0xF564	0x8FEFC5	U+6FDE	14740
2-7938	0x6F46	0xF565	0x8FEFC6	U+6FE9	17997
2-7939	0x6F47	0xF566	0x8FEFC7	U+24096	17998
2-7940	0x6F48	0xF567	0x8FEFC8	U+6FFC	17999
2-7941	0x6F49	0xF568	0x8FEFC9	U+7000	18000
2-7942	0x6F4A	0xF569	0x8FEFCA	U+7007	8533
2-7943	0x6F4B	0xF56A	0x8FEFCB	U+700A	18001
2-7944	0x6F4C	0xF56B	0x8FEFCC	U+7023	18002
2-7945	0x6F4D	0xF56C	0x8FEFCD	U+24103	18003
2-7946	0x6F4E	0xF56D	0x8FEFCE	U+7039	14742
2-7947	0x6F4F	0xF56E	0x8FEFCF	U+703A	18004
2-7948	0x6F50	0xF56F	0x8FEFD0	U+703C	14743
2-7949	0x6F51	0xF570	0x8FEFD1	U+7043	18005
2-7950	0x6F52	0xF571	0x8FEFD2	U+7047	18006
2-7951	0x6F53	0xF572	0x8FEFD3	U+704B	18007
2-7952	0x6F54	0xF573	0x8FEFD4	U+3D9A	18008
2-7953	0x6F55	0xF574	0x8FEFD5	U+7054	14745
2-7954	0x6F56	0xF575	0x8FEFD6	U+7065	18009
2-7955	0x6F57	0xF576	0x8FEFD7	U+7069	18010
2-7956	0x6F58	0xF577	0x8FEFD8	U+706C	14749
2-7957	0x6F59	0xF578	0x8FEFD9	U+706E	18011
2-7958	0x6F5A	0xF579	0x8FEFDA	U+7076	18012
2-7959	0x6F5B	0xF57A	0x8FEFDB	U+707E	14750
2-7960	0x6F5C	0xF57B	0x8FEFDC	U+7081	14751
2-7961	0x6F5D	0xF57C	0x8FEFDD	U+7086	18013
2-7962	0x6F5E	0xF57D	0x8FEFDE	U+7095	14752
2-7963	0x6F5F	0xF57E	0x8FEFDF	U+7097	18014
2-7964	0x6F60	0xF580	0x8FEFE0	U+70BB	8365
2-7965	0x6F61	0xF581	0x8FEFE1	U+241C6	18015
2-7966	0x6F62	0xF582	0x8FEFE2	U+709F	18016
2-7967	0x6F63	0xF583	0x8FEFE3	U+70B1	18017
2-7968	0x6F64	0xF584	0x8FEFE4	U+241FE	18018
2-7969	0x6F65	0xF585	0x8FEFE5	U+70EC	18019
2-7970	0x6F66	0xF586	0x8FEFE6	U+70CA	18020
2-7971	0x6F67	0xF587	0x8FEFE7	U+70D1	18021
2-7972	0x6F68	0xF588	0x8FEFE8	U+70D3	14754
2-7973	0x6F69	0xF589	0x8FEFE9	U+70DC	14757
2-7974	0x6F6A	0xF58A	0x8FEFEA	U+7103	18022
2-7975	0x6F6B	0xF58B	0x8FEFEB	U+7104	8538
2-7976	0x6F6C	0xF58C	0x8FEFEC	U+7106	18023
2-7977	0x6F6D	0xF58D	0x8FEFED	U+7107	14758
2-7978	0x6F6E	0xF58E	0x8FEFEE	U+7108	18024
2-7979	0x6F6F	0xF58F	0x8FEFEF	U+710C	18025
2-7980	0x6F70	0xF590	0x8FEFF0	U+3DC0	18026
2-7981	0x6F71	0xF591	0x8FEFF1	U+712F	18027
2-7982	0x6F72	0xF592	0x8FEFF2	U+7131	14760
2-7983	0x6F73	0xF593	0x8FEFF3	U+7150	18028
2-7984	0x6F74	0xF594	0x8FEFF4	U+714A	14761
2-7985	0x6F75	0xF595	0x8FEFF5	U+7153	18029
2-7986	0x6F76	0xF596	0x8FEFF6	U+715E	18030
2-7987	0x6F77	0xF597	0x8FEFF7	U+3DD4	18031
2-7988	0x6F78	0xF598	0x8FEFF8	U+7196	18032
2-7989	0x6F79	0xF599	0x8FEFF9	U+7180	18033
2-7990	0x6F7A	0xF59A	0x8FEFFA	U+719B	18034
2-7991	0x6F7B	0xF59B	0x8FEFFB	U+71A0	18035
2-7992	0x6F7C	0xF59C	0x8FEFFC	U+71A2	18036
2-7993	0x6F7D	0xF59D	0x8FEFFD	U+71AE	18037
2-7994	0x6F7E	0xF59E	0x8FEFFE	U+71AF	18038
2-8001	0x7021	0xF59F	0x8FF0A1	U+71B3	15397
2-8002	0x7022	0xF5A0	0x8FF0A2	U+243BC	18039
2-8003	0x7023	0xF5A1	0x8FF0A3	U+71CB	14767
2-8004	0x7024	0xF5A2	0x8FF0A4	U+71D3	14768
2-8005	0x7025	0xF5A3	0x8FF0A5	U+71D9	18040
2-8006	0x7026	0xF5A4	0x8FF0A6	U+71DC	18041
2-8007	0x7027	0xF5A5	0x8FF0A7	U+7207	18042
2-8008	0x7028	0xF5A6	0x8FF0A8	U+3E05	18043
2-8009	0x7029	0xF5A7	0x8FF0A9	U+FA49	15398
2-8010	0x702A	0xF5A8	0x8FF0AA	U+722B	14772
2-8011	0x702B	0xF5A9	0x8FF0AB	U+7234	18044
2-8012	0x702C	0xF5AA	0x8FF0AC	U+7238	14773
2-8013	0x702D	0xF5AB	0x8FF0AD	U+7239	18045
2-8014	0x702E	0xF5AC	0x8FF0AE	U+4E2C	14157
2-8015	0x702F	0xF5AD	0x8FF0AF	U+7242	18046
2-8016	0x7030	0xF5AE	0x8FF0B0	U+7253	14775
2-8017	0x7031	0xF5AF	0x8FF0B1	U+7257	18047
2-8018	0x7032	0xF5B0	0x8FF0B2	U+7263	18048
2-8019	0x7033	0xF5B1	0x8FF0B3	U+24629	18049
2-8020	0x7034	0xF5B2	0x8FF0B4	U+726E	18050
2-8021	0x7035	0xF5B3	0x8FF0B5	U+726F	18051
2-8022	0x7036	0xF5B4	0x8FF0B6	U+7278	18052
2-8023	0x7037	0xF5B5	0x8FF0B7	U+727F	18053
2-8024	0x7038	0xF5B6	0x8FF0B8	U+728E	18054
2-8025	0x7039	0xF5B7	0x8FF0B9	U+246A5	18055
2-8026	0x703A	0xF5B8	0x8FF0BA	U+72AD	14780
2-8027	0x703B	0xF5B9	0x8FF0BB	U+72AE	18056
2-8028	0x703C	0xF5BA	0x8FF0BC	U+72B0	18057
2-8029	0x703D	0xF5BB	0x8FF0BD	U+72B1	8545
2-8030	0x703E	0xF5BC	0x8FF0BE	U+72C1	18058
2-8031	0x703F	0xF5BD	0x8FF0BF	U+3E60	18059
2-8032	0x7040	0xF5BE	0x8FF0C0	U+72CC	18060
2-8033	0x7041	0xF5BF	0x8FF0C1	U+3E66	18061
2-8034	0x7042	0xF5C0	0x8FF0C2	U+3E68	18062
2-8035	0x7043	0xF5C1	0x8FF0C3	U+72F3	18063
2-8036	0x7044	0xF5C2	0x8FF0C4	U+72FA	18064
2-8037	0x7045	0xF5C3	0x8FF0C5	U+7307	18065
2-8038	0x7046	0xF5C4	0x8FF0C6	U+7312	18066
2-8039	0x7047	0xF5C5	0x8FF0C7	U+7318	18067
2-8040	0x7048	0xF5C6	0x8FF0C8	U+7319	18068
2-8041	0x7049	0xF5C7	0x8FF0C9	U+3E83	18069
2-8042	0x704A	0xF5C8	0x8FF0CA	U+7339	18070
2-8043	0x704B	0xF5C9	0x8FF0CB	U+732C	18071
2-8044	0x704C	0xF5CA	0x8FF0CC	U+7331	14787
2-8045	0x704D	0xF5CB	0x8FF0CD	U+7333	18072
2-8046	0x704E	0xF5CC	0x8FF0CE	U+733D	18073
